Order ID,Customer Name,Category,Sub Category,City,Region,Sales,Discount,Profit,State,Order Year,Order month,Order day
OD4722,Muneer,Food Grains,Rice,Bodi,West,2050.0,0.14,389.5,Tamil Nadu,2015,7,12
OD4723,Ravi,Beverages,Soft Drinks,Pudukottai,West,841.0,0.11,285.94,Tamil Nadu,2018,5,6
OD4724,Shree,Beverages,Health Drinks,Perambalur,West,672.0,0.24,94.08,Tamil Nadu,2015,2,24
OD4725,Esther,Bakery,Breads & Buns,Vellore,West,1077.0,0.16,129.24,Tamil Nadu,2017,11,27
OD4726,Verma,Bakery,Breads & Buns,Krishnagiri,West,578.0,0.22,138.72,Tamil Nadu,2016,12,11
OD4727,Amy,Bakery,Breads & Buns,Madurai,West,2279.0,0.31,592.54,Tamil Nadu,2018,3,8
OD4728,Ridhesh,Food Grains,Rice,Vellore,West,1344.0,0.16,497.28,Tamil Nadu,2015,4,21
OD4729,Sharon,Beverages,Soft Drinks,Bodi,West,2438.0,0.11,365.7,Tamil Nadu,2018,3,9
OD4730,Ram,Beverages,Health Drinks,Bodi,West,530.0,0.21,121.9,Tamil Nadu,2018,11,11
OD4731,Muneer,Food Grains,Atta & Flour,Krishnagiri,West,654.0,0.34,215.82,Tamil Nadu,2016,8,28
OD4732,Adavan,Oil & Masala,Spices,Nagercoil,West,1988.0,0.11,357.84,Tamil Nadu,2018,9,2
OD4733,Arvind,Food Grains,Organic Staples,Tenkasi,West,849.0,0.1,288.66,Tamil Nadu,2017,9,29
OD4734,Sharon,Food Grains,Rice,Viluppuram,West,1788.0,0.24,464.88,Tamil Nadu,2018,5,19
OD4735,Yadav,Fruits & Veggies,Organic Vegetables,Viluppuram,West,508.0,0.16,127.0,Tamil Nadu,2016,11,8
OD4736,Sheeba,Beverages,Health Drinks,Viluppuram,West,611.0,0.3,140.53,Tamil Nadu,2018,9,1
OD4737,Suresh,Oil & Masala,Spices,Krishnagiri,West,925.0,0.12,314.5,Tamil Nadu,2018,11,21
OD4738,Veena,Beverages,Health Drinks,Chennai,West,2063.0,0.14,144.41,Tamil Nadu,2015,9,17
OD4739,Vinne,Bakery,Breads & Buns,Vellore,West,2094.0,0.31,104.7,Tamil Nadu,2015,12,8
OD4740,Amy,Food Grains,Organic Staples,Dindigul,West,1569.0,0.29,282.42,Tamil Nadu,2016,12,6
OD4741,Ravi,Beverages,Soft Drinks,Tenkasi,West,1892.0,0.32,718.96,Tamil Nadu,2015,9,17
OD4742,Alan,Food Grains,Dals & Pulses,Virudhunagar,West,1500.0,0.21,630.0,Tamil Nadu,2015,7,14
OD4743,Adavan,Beverages,Soft Drinks,Theni,West,2100.0,0.34,651.0,Tamil Nadu,2015,11,1
OD4744,Mathew,Snacks,Noodles,Salem,West,2225.0,0.3,445.0,Tamil Nadu,2015,11,26
OD4745,Krithika,Beverages,Soft Drinks,Ooty,West,1632.0,0.24,603.84,Tamil Nadu,2015,12,8
OD4747,Yadav,Bakery,Cakes,Chennai,West,1282.0,0.33,179.48,Tamil Nadu,2016,9,5
OD4748,Haseena,Bakery,Breads & Buns,Karur,West,1199.0,0.15,455.62,Tamil Nadu,2018,9,23
OD4750,Amy,Oil & Masala,Edible Oil & Ghee,Krishnagiri,West,2062.0,0.34,927.9,Tamil Nadu,2018,8,12
OD4751,Shree,Bakery,Cakes,Bodi,West,509.0,0.26,25.45,Tamil Nadu,2015,8,23
OD4752,Muneer,Oil & Masala,Edible Oil & Ghee,Trichy,West,1907.0,0.16,324.19,Tamil Nadu,2015,9,17
OD4753,Sharon,Oil & Masala,Spices,Madurai,West,883.0,0.22,247.24,Tamil Nadu,2016,12,6
OD4754,Suresh,Bakery,Biscuits,Krishnagiri,West,2018.0,0.18,787.02,Tamil Nadu,2018,10,2
OD4755,Ramesh,Beverages,Soft Drinks,Namakkal,West,777.0,0.16,194.25,Tamil Nadu,2018,10,2
OD4756,Sharon,Bakery,Biscuits,Nagercoil,West,1332.0,0.23,266.4,Tamil Nadu,2015,11,25
OD4757,Sudha,Food Grains,Organic Staples,Namakkal,West,776.0,0.34,155.2,Tamil Nadu,2018,11,27
OD4758,Vidya,Beverages,Soft Drinks,Trichy,West,1552.0,0.12,450.08,Tamil Nadu,2018,9,15
OD4759,Jonas,Food Grains,Organic Staples,Cumbum,West,1311.0,0.21,367.08,Tamil Nadu,2017,4,23
OD4760,Rumaiza,Fruits & Veggies,Organic Fruits,Coimbatore,West,723.0,0.27,79.53,Tamil Nadu,2016,11,2
OD4761,Muneer,Oil & Masala,Edible Oil & Ghee,Tenkasi,West,605.0,0.11,260.15,Tamil Nadu,2015,11,7
OD4762,Willams,Fruits & Veggies,Organic Fruits,Chennai,West,666.0,0.14,286.38,Tamil Nadu,2018,9,18
OD4763,Yusuf,Fruits & Veggies,Fresh Vegetables,Viluppuram,West,2199.0,0.13,615.72,Tamil Nadu,2015,8,9
OD4764,James,Food Grains,Atta & Flour,Virudhunagar,West,1684.0,0.31,168.4,Tamil Nadu,2015,9,30
OD4765,Roshan,Food Grains,Dals & Pulses,Trichy,West,1857.0,0.17,148.56,Tamil Nadu,2017,12,6
OD4766,Sundar,Fruits & Veggies,Fresh Fruits,Vellore,West,1344.0,0.19,134.4,Tamil Nadu,2017,9,15
OD4767,Vinne,Fruits & Veggies,Organic Fruits,Virudhunagar,West,1107.0,0.23,221.4,Tamil Nadu,2015,9,10
OD4768,Haseena,Fruits & Veggies,Fresh Fruits,Coimbatore,West,670.0,0.31,107.2,Tamil Nadu,2015,12,8
OD4769,Vinne,Bakery,Biscuits,Trichy,West,794.0,0.28,230.26,Tamil Nadu,2016,8,17
OD4770,Mathew,Snacks,Cookies,Vellore,West,2223.0,0.2,222.3,Tamil Nadu,2016,12,24
OD4772,Kumar,Food Grains,Atta & Flour,Viluppuram,West,665.0,0.19,259.35,Tamil Nadu,2015,11,30
OD4773,Ramesh,Snacks,Chocolates,Cumbum,West,1908.0,0.27,534.24,Tamil Nadu,2016,11,24
OD4774,Ravi,Bakery,Biscuits,Chennai,West,2494.0,0.22,648.44,Tamil Nadu,2018,1,29
OD4775,Amrish,Oil & Masala,Edible Oil & Ghee,Dharmapuri,West,1249.0,0.29,399.68,Tamil Nadu,2018,1,3
OD4776,Peer,Snacks,Cookies,Coimbatore,West,542.0,0.16,184.28,Tamil Nadu,2016,8,16
OD4777,Ganesh,Snacks,Cookies,Cumbum,West,1844.0,0.25,811.36,Tamil Nadu,2016,12,6
OD4778,Esther,Beverages,Soft Drinks,Dindigul,West,1682.0,0.29,740.08,Tamil Nadu,2018,6,29
OD4779,Ram,Beverages,Soft Drinks,Tirunelveli,West,860.0,0.13,275.2,Tamil Nadu,2015,8,23
OD4780,Vinne,Snacks,Cookies,Krishnagiri,West,717.0,0.11,186.42,Tamil Nadu,2017,11,11
OD4781,Arutra,Bakery,Breads & Buns,Dindigul,West,862.0,0.32,379.28,Tamil Nadu,2016,9,20
OD4782,Surya,Oil & Masala,Spices,Kanyakumari,West,1237.0,0.15,457.69,Tamil Nadu,2018,11,13
OD4783,Krithika,Oil & Masala,Masalas,Tirunelveli,West,1934.0,0.26,212.74,Tamil Nadu,2017,11,3
OD4784,Willams,Bakery,Cakes,Trichy,West,2498.0,0.15,524.58,Tamil Nadu,2016,5,25
OD4786,Adavan,Fruits & Veggies,Organic Fruits,Dharmapuri,West,2270.0,0.2,885.3,Tamil Nadu,2017,6,11
OD4787,Sheeba,Oil & Masala,Spices,Viluppuram,West,976.0,0.21,341.6,Tamil Nadu,2018,10,21
OD4788,Esther,Snacks,Noodles,Vellore,West,2355.0,0.18,894.9,Tamil Nadu,2018,6,8
OD4789,Sharon,Beverages,Soft Drinks,Kanyakumari,West,1454.0,0.26,596.14,Tamil Nadu,2016,9,28
OD4790,Amy,Snacks,Chocolates,Perambalur,West,2352.0,0.25,1058.4,Tamil Nadu,2017,7,8
OD4791,Sundar,Bakery,Biscuits,Tenkasi,West,694.0,0.28,90.22,Tamil Nadu,2018,9,19
OD4792,Ram,Food Grains,Dals & Pulses,Bodi,West,2430.0,0.29,170.1,Tamil Nadu,2018,7,18
OD4795,Ram,Fruits & Veggies,Fresh Fruits,Chennai,West,876.0,0.31,122.64,Tamil Nadu,2017,11,12
OD4796,Roshan,Snacks,Noodles,Ramanadhapuram,West,533.0,0.13,143.91,Tamil Nadu,2015,8,9
OD4797,Krithika,Oil & Masala,Spices,Ooty,West,921.0,0.18,267.09,Tamil Nadu,2015,12,27
OD4798,James,Fruits & Veggies,Organic Fruits,Karur,West,1955.0,0.17,762.45,Tamil Nadu,2017,11,12
OD4799,Ravi,Beverages,Soft Drinks,Nagercoil,West,753.0,0.13,75.3,Tamil Nadu,2016,5,23
OD4800,Sundar,Oil & Masala,Masalas,Kanyakumari,West,886.0,0.21,212.64,Tamil Nadu,2018,10,2
OD4801,Rumaiza,Snacks,Cookies,Namakkal,West,1301.0,0.14,351.27,Tamil Nadu,2017,8,22
OD4802,Verma,Beverages,Health Drinks,Trichy,West,1277.0,0.35,242.63,Tamil Nadu,2017,12,22
OD4803,Sundar,Snacks,Noodles,Kanyakumari,Central,1961.0,0.14,627.52,Tamil Nadu,2018,12,22
OD4804,Anu,Food Grains,Atta & Flour,Namakkal,Central,1838.0,0.14,716.82,Tamil Nadu,2016,12,11
OD4805,Amrish,Oil & Masala,Masalas,Viluppuram,Central,734.0,0.35,110.1,Tamil Nadu,2017,10,1
OD4806,Vidya,Bakery,Breads & Buns,Tenkasi,Central,856.0,0.3,325.28,Tamil Nadu,2017,11,10
OD4807,Sundar,Bakery,Biscuits,Viluppuram,Central,702.0,0.31,231.66,Tamil Nadu,2016,12,27
OD4808,Ridhesh,Beverages,Soft Drinks,Tenkasi,Central,1391.0,0.1,403.39,Tamil Nadu,2017,9,5
OD4809,Komal,Beverages,Health Drinks,Kanyakumari,Central,997.0,0.14,199.4,Tamil Nadu,2018,12,22
OD4810,Sheeba,Food Grains,Dals & Pulses,Bodi,Central,2283.0,0.14,1027.35,Tamil Nadu,2017,9,11
OD4811,Willams,Oil & Masala,Masalas,Viluppuram,Central,1745.0,0.2,296.65,Tamil Nadu,2016,12,11
OD4812,Yadav,Fruits & Veggies,Fresh Vegetables,Coimbatore,Central,847.0,0.27,296.45,Tamil Nadu,2018,5,14
OD4813,Sheeba,Food Grains,Atta & Flour,Madurai,Central,1578.0,0.26,615.42,Tamil Nadu,2018,1,15
OD4814,Sudha,Oil & Masala,Spices,Ooty,Central,1643.0,0.26,246.45,Tamil Nadu,2018,8,1
OD4815,Sudeep,Food Grains,Dals & Pulses,Madurai,Central,1246.0,0.17,62.3,Tamil Nadu,2015,9,20
OD4817,Verma,Snacks,Chocolates,Tirunelveli,Central,1958.0,0.32,606.98,Tamil Nadu,2016,10,23
OD4818,Sharon,Bakery,Breads & Buns,Madurai,Central,1913.0,0.18,803.46,Tamil Nadu,2016,11,29
OD4819,Ram,Fruits & Veggies,Fresh Fruits,Tenkasi,Central,2293.0,0.21,183.44,Tamil Nadu,2018,8,7
OD4820,Arutra,Snacks,Chocolates,Vellore,Central,1053.0,0.23,410.67,Tamil Nadu,2015,12,15
OD4821,Shah,Fruits & Veggies,Organic Vegetables,Ramanadhapuram,Central,870.0,0.19,374.1,Tamil Nadu,2018,6,5
OD4822,James,Beverages,Soft Drinks,Viluppuram,Central,2489.0,0.29,597.36,Tamil Nadu,2017,11,17
OD4823,Sabeela,Bakery,Biscuits,Pudukottai,Central,2245.0,0.32,269.4,Tamil Nadu,2015,7,11
OD4824,Amy,Snacks,Chocolates,Ooty,Central,658.0,0.18,223.72,Tamil Nadu,2018,1,15
OD4826,Esther,Oil & Masala,Masalas,Viluppuram,East,2395.0,0.35,862.2,Tamil Nadu,2017,12,4
OD4827,Hussain,Snacks,Chocolates,Trichy,East,809.0,0.33,72.81,Tamil Nadu,2015,7,23
OD4829,Veena,Snacks,Cookies,Virudhunagar,East,505.0,0.21,35.35,Tamil Nadu,2015,12,1
OD4830,Ridhesh,Food Grains,Organic Staples,Bodi,East,1981.0,0.18,158.48,Tamil Nadu,2016,6,16
OD4831,Jonas,Beverages,Health Drinks,Dharmapuri,East,2414.0,0.19,772.48,Tamil Nadu,2016,8,9
OD4833,Rumaiza,Fruits & Veggies,Organic Fruits,Namakkal,East,916.0,0.2,283.96,Tamil Nadu,2016,5,30
OD4834,Muneer,Beverages,Health Drinks,Salem,East,1210.0,0.25,84.7,Tamil Nadu,2016,5,30
OD4835,Haseena,Food Grains,Atta & Flour,Karur,East,1874.0,0.32,787.08,Tamil Nadu,2015,6,21
OD4836,Muneer,Snacks,Cookies,Ramanadhapuram,East,1153.0,0.11,495.79,Tamil Nadu,2018,11,20
OD4837,Vidya,Snacks,Chocolates,Ramanadhapuram,East,1046.0,0.1,397.48,Tamil Nadu,2015,7,11
OD4838,Harish,Snacks,Chocolates,Krishnagiri,East,2023.0,0.18,161.84,Tamil Nadu,2017,11,7
OD4839,Kumar,Beverages,Soft Drinks,Kanyakumari,East,1304.0,0.25,352.08,Tamil Nadu,2016,8,9
OD4840,Aditi,Food Grains,Atta & Flour,Ooty,East,2266.0,0.21,339.9,Tamil Nadu,2017,11,24
OD4843,James,Beverages,Soft Drinks,Cumbum,East,1949.0,0.25,857.56,Tamil Nadu,2018,12,2
OD4845,Anu,Beverages,Health Drinks,Chennai,East,1405.0,0.2,351.25,Tamil Nadu,2016,8,9
OD4846,Krithika,Snacks,Noodles,Krishnagiri,East,1256.0,0.32,113.04,Tamil Nadu,2017,10,21
OD4847,Veena,Bakery,Breads & Buns,Tenkasi,East,815.0,0.34,154.85,Tamil Nadu,2016,12,7
OD4848,Arvind,Bakery,Cakes,Ramanadhapuram,East,596.0,0.24,59.6,Tamil Nadu,2015,9,20
OD4849,Harish,Fruits & Veggies,Fresh Vegetables,Virudhunagar,East,721.0,0.12,324.45,Tamil Nadu,2015,11,19
OD4851,Jackson,Bakery,Breads & Buns,Madurai,East,1570.0,0.32,675.1,Tamil Nadu,2018,12,7
OD4852,Sharon,Beverages,Soft Drinks,Theni,East,1417.0,0.27,637.65,Tamil Nadu,2018,7,7
OD4853,Arutra,Fruits & Veggies,Fresh Vegetables,Dindigul,East,2384.0,0.18,596.0,Tamil Nadu,2018,9,16
OD4854,Sudha,Oil & Masala,Edible Oil & Ghee,Krishnagiri,East,2273.0,0.13,295.49,Tamil Nadu,2016,10,5
OD4855,Roshan,Snacks,Noodles,Virudhunagar,East,2250.0,0.3,675.0,Tamil Nadu,2017,5,3
OD4856,Yusuf,Bakery,Cakes,Namakkal,East,1828.0,0.35,712.92,Tamil Nadu,2018,7,7
OD4857,Harish,Fruits & Veggies,Fresh Fruits,Nagercoil,East,2108.0,0.31,231.88,Tamil Nadu,2018,9,16
OD4858,Haseena,Fruits & Veggies,Fresh Fruits,Perambalur,East,1759.0,0.21,686.01,Tamil Nadu,2016,9,22
OD4859,Peer,Food Grains,Dals & Pulses,Kanyakumari,East,929.0,0.22,167.22,Tamil Nadu,2017,5,3
OD4860,Veronica,Oil & Masala,Edible Oil & Ghee,Viluppuram,East,1464.0,0.3,527.04,Tamil Nadu,2016,12,15
OD4861,Esther,Bakery,Cakes,Krishnagiri,East,1501.0,0.35,255.17,Tamil Nadu,2016,12,15
OD4862,Sharon,Food Grains,Dals & Pulses,Chennai,East,2258.0,0.29,361.28,Tamil Nadu,2018,7,7
OD4863,Muneer,Oil & Masala,Masalas,Pudukottai,East,1173.0,0.15,480.93,Tamil Nadu,2018,12,8
OD4864,Jonas,Bakery,Biscuits,Dharmapuri,East,2481.0,0.16,769.11,Tamil Nadu,2017,7,25
OD4865,Adavan,Food Grains,Atta & Flour,Ooty,East,1180.0,0.17,70.8,Tamil Nadu,2018,6,1
OD4866,Amrish,Oil & Masala,Masalas,Vellore,East,828.0,0.17,256.68,Tamil Nadu,2015,5,8
OD4867,Shah,Fruits & Veggies,Fresh Fruits,Chennai,East,843.0,0.13,160.17,Tamil Nadu,2018,12,22
OD4868,Rumaiza,Snacks,Cookies,Salem,East,1475.0,0.28,354.0,Tamil Nadu,2018,9,14
OD4869,Sabeela,Food Grains,Dals & Pulses,Trichy,East,1599.0,0.33,543.66,Tamil Nadu,2016,12,15
OD4871,Ravi,Beverages,Soft Drinks,Salem,East,666.0,0.33,219.78,Tamil Nadu,2017,5,3
OD4872,Sheeba,Bakery,Cakes,Virudhunagar,South,1447.0,0.17,115.76,Tamil Nadu,2017,11,25
OD4873,Amy,Beverages,Health Drinks,Virudhunagar,South,1726.0,0.34,120.82,Tamil Nadu,2016,4,16
OD4874,Malik,Oil & Masala,Masalas,Virudhunagar,South,524.0,0.14,31.44,Tamil Nadu,2017,6,6
OD4875,Komal,Fruits & Veggies,Fresh Fruits,Ramanadhapuram,South,1795.0,0.12,107.7,Tamil Nadu,2017,6,6
OD4876,Shah,Snacks,Noodles,Virudhunagar,South,2075.0,0.23,622.5,Tamil Nadu,2017,11,5
OD4878,Akash,Food Grains,Rice,Bodi,South,2403.0,0.33,1033.29,Tamil Nadu,2018,9,22
OD4879,Shree,Bakery,Biscuits,Ooty,South,1883.0,0.1,301.28,Tamil Nadu,2015,1,15
OD4880,Hafiz,Bakery,Biscuits,Virudhunagar,South,1613.0,0.28,419.38,Tamil Nadu,2017,6,6
OD4881,Sundar,Bakery,Biscuits,Perambalur,South,1127.0,0.34,281.75,Tamil Nadu,2016,4,18
OD4882,Veena,Bakery,Breads & Buns,Coimbatore,South,994.0,0.34,377.72,Tamil Nadu,2015,8,12
OD4883,Komal,Snacks,Chocolates,Pudukottai,South,1159.0,0.12,220.21,Tamil Nadu,2016,6,15
OD4884,Esther,Food Grains,Rice,Kanyakumari,South,1416.0,0.29,198.24,Tamil Nadu,2017,6,14
OD4886,Aditi,Fruits & Veggies,Fresh Vegetables,Theni,South,1964.0,0.33,157.12,Tamil Nadu,2017,3,26
OD4888,Anu,Fruits & Veggies,Organic Fruits,Krishnagiri,South,2415.0,0.22,869.4,Tamil Nadu,2018,8,1
OD4889,Yusuf,Food Grains,Atta & Flour,Krishnagiri,South,839.0,0.29,218.14,Tamil Nadu,2018,1,14
OD4890,Suresh,Bakery,Biscuits,Madurai,South,1958.0,0.34,724.46,Tamil Nadu,2018,12,25
OD4891,Ridhesh,Bakery,Cakes,Ooty,South,1539.0,0.11,430.92,Tamil Nadu,2017,6,9
OD4892,Sudeep,Snacks,Chocolates,Virudhunagar,South,1591.0,0.14,143.19,Tamil Nadu,2016,11,22
OD4893,Alan,Snacks,Cookies,Dindigul,West,1957.0,0.32,841.51,Tamil Nadu,2015,11,23
OD4894,Jackson,Snacks,Noodles,Salem,West,907.0,0.18,217.68,Tamil Nadu,2016,12,13
OD4895,Sheeba,Bakery,Breads & Buns,Ramanadhapuram,West,1036.0,0.27,269.36,Tamil Nadu,2018,4,21
OD4896,Aditi,Food Grains,Organic Staples,Salem,West,998.0,0.13,269.46,Tamil Nadu,2015,10,5
OD4897,Shree,Oil & Masala,Edible Oil & Ghee,Madurai,West,862.0,0.35,293.08,Tamil Nadu,2018,3,19
OD4898,Yusuf,Snacks,Noodles,Tirunelveli,West,2313.0,0.22,578.25,Tamil Nadu,2018,9,21
OD4899,Akash,Beverages,Soft Drinks,Chennai,West,2266.0,0.32,997.04,Tamil Nadu,2018,9,21
OD4900,Amrish,Bakery,Biscuits,Theni,West,868.0,0.21,373.24,Tamil Nadu,2015,11,15
OD4903,Veronica,Oil & Masala,Edible Oil & Ghee,Trichy,West,2226.0,0.16,511.98,Tamil Nadu,2016,5,3
OD4905,Vince,Fruits & Veggies,Fresh Vegetables,Dindigul,West,1663.0,0.11,432.38,Tamil Nadu,2018,11,18
OD4906,Surya,Bakery,Cakes,Tirunelveli,West,2099.0,0.12,272.87,Tamil Nadu,2018,3,23
OD4907,Kumar,Beverages,Health Drinks,Virudhunagar,West,1036.0,0.13,424.76,Tamil Nadu,2018,12,22
OD4909,Arvind,Food Grains,Organic Staples,Cumbum,West,2283.0,0.13,890.37,Tamil Nadu,2017,12,3
OD4910,Aditi,Bakery,Biscuits,Tenkasi,West,2212.0,0.2,243.32,Tamil Nadu,2016,12,13
OD4912,Sheeba,Oil & Masala,Edible Oil & Ghee,Viluppuram,West,1299.0,0.31,558.57,Tamil Nadu,2015,11,28
OD4913,Jonas,Beverages,Health Drinks,Coimbatore,West,1538.0,0.24,384.5,Tamil Nadu,2018,3,25
OD4914,Harish,Bakery,Breads & Buns,Perambalur,West,1684.0,0.35,740.96,Tamil Nadu,2016,3,22
OD4916,Muneer,Fruits & Veggies,Fresh Fruits,Nagercoil,West,600.0,0.25,120.0,Tamil Nadu,2016,10,1
OD4917,Arvind,Beverages,Soft Drinks,Salem,West,1928.0,0.1,674.8,Tamil Nadu,2018,9,7
OD4918,Jackson,Bakery,Breads & Buns,Chennai,West,981.0,0.21,441.45,Tamil Nadu,2015,12,20
OD4920,Alan,Fruits & Veggies,Fresh Vegetables,Madurai,West,1370.0,0.12,232.9,Tamil Nadu,2016,12,13
OD4921,Suresh,Snacks,Noodles,Pudukottai,West,1135.0,0.25,329.15,Tamil Nadu,2018,5,27
OD4922,Vince,Oil & Masala,Edible Oil & Ghee,Trichy,West,2051.0,0.26,922.95,Tamil Nadu,2018,11,16
OD4923,Ridhesh,Oil & Masala,Spices,Nagercoil,West,1712.0,0.17,154.08,Tamil Nadu,2018,3,25
OD4925,Peer,Food Grains,Dals & Pulses,Pudukottai,West,2319.0,0.21,533.37,Tamil Nadu,2018,11,19
OD4926,Krithika,Bakery,Breads & Buns,Bodi,West,1160.0,0.27,243.6,Tamil Nadu,2018,9,7
OD4927,Ravi,Food Grains,Dals & Pulses,Madurai,West,1306.0,0.34,261.2,Tamil Nadu,2016,10,2
OD4928,Hafiz,Beverages,Soft Drinks,Perambalur,West,2018.0,0.18,161.44,Tamil Nadu,2015,4,28
OD4929,Verma,Oil & Masala,Masalas,Cumbum,West,807.0,0.13,112.98,Tamil Nadu,2018,3,19
OD4930,Alan,Fruits & Veggies,Fresh Fruits,Perambalur,West,1616.0,0.31,517.12,Tamil Nadu,2016,6,20
OD4931,Ramesh,Fruits & Veggies,Organic Fruits,Namakkal,West,1012.0,0.3,333.96,Tamil Nadu,2018,4,24
OD4932,Alan,Snacks,Cookies,Dindigul,West,1271.0,0.25,190.65,Tamil Nadu,2017,11,3
OD4933,Ridhesh,Food Grains,Atta & Flour,Krishnagiri,Central,885.0,0.1,203.55,Tamil Nadu,2016,4,4
OD4934,Alan,Food Grains,Rice,Namakkal,Central,1412.0,0.31,127.08,Tamil Nadu,2016,4,4
OD4935,Komal,Fruits & Veggies,Organic Fruits,Ooty,Central,1549.0,0.34,77.45,Tamil Nadu,2018,9,7
OD4936,Sudha,Bakery,Biscuits,Dindigul,Central,2089.0,0.19,919.16,Tamil Nadu,2017,3,25
OD4937,James,Snacks,Chocolates,Namakkal,Central,1503.0,0.32,180.36,Tamil Nadu,2017,5,26
OD4938,Vinne,Oil & Masala,Masalas,Bodi,Central,2477.0,0.16,594.48,Tamil Nadu,2018,7,31
OD4939,Sabeela,Food Grains,Rice,Krishnagiri,Central,1653.0,0.14,247.95,Tamil Nadu,2016,12,11
OD4940,Haseena,Oil & Masala,Masalas,Ramanadhapuram,Central,1057.0,0.25,179.69,Tamil Nadu,2018,12,14
OD4941,Haseena,Bakery,Breads & Buns,Viluppuram,Central,2223.0,0.27,689.13,Tamil Nadu,2017,10,1
OD4942,Haseena,Fruits & Veggies,Organic Fruits,Coimbatore,Central,587.0,0.29,223.06,Tamil Nadu,2016,10,15
OD4943,Sundar,Fruits & Veggies,Fresh Vegetables,Karur,Central,2498.0,0.24,224.82,Tamil Nadu,2018,4,10
OD4944,Willams,Beverages,Soft Drinks,Ramanadhapuram,Central,2434.0,0.29,1095.3,Tamil Nadu,2018,11,21
OD4945,Suresh,Snacks,Noodles,Theni,Central,1939.0,0.16,135.73,Tamil Nadu,2017,5,30
OD4946,Veronica,Snacks,Noodles,Tenkasi,Central,1062.0,0.16,95.58,Tamil Nadu,2017,5,30
OD4948,Shree,Beverages,Soft Drinks,Karur,East,1838.0,0.2,533.02,Tamil Nadu,2015,9,14
OD4949,Harish,Beverages,Soft Drinks,Madurai,East,1207.0,0.29,241.4,Tamil Nadu,2017,3,17
OD4952,Surya,Bakery,Cakes,Cumbum,East,755.0,0.26,271.8,Tamil Nadu,2015,9,14
OD4953,Veena,Fruits & Veggies,Organic Vegetables,Tirunelveli,East,517.0,0.3,170.61,Tamil Nadu,2015,9,14
OD4954,Peer,Bakery,Cakes,Perambalur,East,2390.0,0.19,167.3,Tamil Nadu,2015,11,26
OD4956,Yusuf,Fruits & Veggies,Organic Fruits,Salem,East,1238.0,0.2,495.2,Tamil Nadu,2016,7,31
OD4957,Alan,Bakery,Cakes,Chennai,East,507.0,0.16,35.49,Tamil Nadu,2018,5,25
OD4958,Sundar,Food Grains,Dals & Pulses,Cumbum,East,502.0,0.27,225.9,Tamil Nadu,2017,5,8
OD4959,Veronica,Oil & Masala,Masalas,Nagercoil,East,1530.0,0.28,428.4,Tamil Nadu,2018,3,16
OD4961,Yadav,Snacks,Cookies,Pudukottai,East,1876.0,0.19,806.68,Tamil Nadu,2018,3,16
OD4962,Vinne,Snacks,Chocolates,Ooty,East,700.0,0.24,70.0,Tamil Nadu,2016,12,6
OD4963,Amrish,Snacks,Cookies,Karur,East,1638.0,0.2,196.56,Tamil Nadu,2015,10,10
OD4964,Esther,Fruits & Veggies,Fresh Vegetables,Nagercoil,South,1343.0,0.25,282.03,Tamil Nadu,2017,7,14
OD4965,Ram,Snacks,Chocolates,Viluppuram,South,2268.0,0.24,1020.6,Tamil Nadu,2017,8,13
OD4966,Shah,Fruits & Veggies,Organic Vegetables,Perambalur,South,2465.0,0.19,1084.6,Tamil Nadu,2017,2,7
OD4967,Mathew,Snacks,Noodles,Karur,South,2187.0,0.1,765.45,Tamil Nadu,2017,11,30
OD4968,Haseena,Oil & Masala,Masalas,Karur,South,1755.0,0.18,508.95,Tamil Nadu,2016,10,23
OD4969,Aditi,Bakery,Breads & Buns,Theni,South,1345.0,0.19,564.9,Tamil Nadu,2015,10,8
OD4970,Yadav,Fruits & Veggies,Organic Fruits,Theni,South,1061.0,0.24,318.3,Tamil Nadu,2018,5,6
OD4971,Sudha,Fruits & Veggies,Organic Fruits,Theni,South,2473.0,0.25,717.17,Tamil Nadu,2017,7,8
OD4973,Haseena,Food Grains,Organic Staples,Tirunelveli,South,1303.0,0.32,547.26,Tamil Nadu,2016,10,23
OD4974,Sudha,Beverages,Soft Drinks,Namakkal,South,2423.0,0.16,533.06,Tamil Nadu,2017,12,1
OD4975,Adavan,Beverages,Health Drinks,Dindigul,West,2348.0,0.32,986.16,Tamil Nadu,2017,10,24
OD4976,Yadav,Bakery,Cakes,Pudukottai,West,2268.0,0.19,476.28,Tamil Nadu,2015,9,13
OD4977,Akash,Food Grains,Atta & Flour,Viluppuram,West,1898.0,0.31,512.46,Tamil Nadu,2015,9,13
OD4978,Shree,Oil & Masala,Masalas,Bodi,West,1158.0,0.14,138.96,Tamil Nadu,2015,10,16
OD4979,Yusuf,Oil & Masala,Masalas,Dindigul,West,1541.0,0.2,600.99,Tamil Nadu,2017,12,11
OD4980,Haseena,Fruits & Veggies,Organic Fruits,Viluppuram,West,2388.0,0.28,214.92,Tamil Nadu,2015,9,13
OD4981,Alan,Food Grains,Dals & Pulses,Tirunelveli,West,2484.0,0.16,869.4,Tamil Nadu,2016,4,5
OD4982,Adavan,Oil & Masala,Spices,Madurai,West,917.0,0.17,183.4,Tamil Nadu,2016,11,2
OD4983,Alan,Food Grains,Rice,Madurai,West,1123.0,0.31,56.15,Tamil Nadu,2018,3,30
